Ekin [GeV/nucleon]	secondary_positrons	knock_on_electrons	secondary_protons	Hydrogen_1	Hydrogen_2	Helium_3	Helium_4	Lithium_6	Lithium_7	Beryllium_7	Beryllium_9	Beryllium_10	Boron_10	Boron_11	Carbon_12	Carbon_13	Nitrogen_14	Nitrogen_15	Oxygen_16	Oxygen_17	Oxygen_18	
1.378585e-01 5.996452e+02 3.142042e+00 3.663860e+02 8.437324e+03 3.596399e+01 6.052495e+01 7.125977e+02 1.149026e+00 1.041157e+00 6.341807e-01 3.154317e-01 6.560114e-03 1.217184e+00 2.423009e+00 1.954051e+01 1.307159e+00 1.773802e+00 1.637755e+00 1.782591e+01 2.510465e-04 6.633932e-03 
1.792160e-01 4.021810e+02 1.562732e+00 3.565684e+02 7.181028e+03 4.218122e+01 7.323429e+01 5.797462e+02 1.073526e+00 9.730377e-01 5.926366e-01 3.073846e-01 7.715285e-03 1.156881e+00 2.250393e+00 1.668717e+01 1.224340e+00 1.597897e+00 1.463832e+00 1.539137e+01 2.393696e-04 5.638773e-03 
2.329809e-01 2.540851e+02 7.578421e-01 3.357697e+02 5.865033e+03 4.966095e+01 7.023766e+01 4.529351e+02 9.681760e-01 8.657182e-01 5.355751e-01 2.871313e-01 8.610438e-03 1.044268e+00 2.039825e+00 1.359903e+01 1.084534e+00 1.369951e+00 1.256079e+00 1.265985e+01 2.146595e-04 4.565238e-03 
3.028751e-01 1.527014e+02 3.547250e-01 3.051692e+02 4.594213e+03 4.486660e+01 5.912979e+01 3.397216e+02 8.265999e-01 7.250412e-01 4.633236e-01 2.529321e-01 9.008203e-03 8.876161e-01 1.750813e+00 1.056657e+01 9.037314e-01 1.113159e+00 1.017790e+00 9.918833e+00 1.801882e-04 3.521414e-03 
3.937376e-01 8.799525e+01 1.634186e-01 2.661147e+02 3.453480e+03 3.553615e+01 4.541623e+01 2.453006e+02 6.602403e-01 5.665423e-01 3.765543e-01 2.079155e-01 8.910087e-03 7.052345e-01 1.386377e+00 7.832113e+00 7.054586e-01 8.539173e-01 7.704778e-01 7.409787e+00 1.410603e-04 2.587872e-03 
5.118589e-01 4.862663e+01 7.261517e-02 2.206306e+02 2.492924e+03 2.592397e+01 3.264523e+01 1.717263e+02 4.912484e-01 4.123369e-01 2.860180e-01 1.590855e-01 8.251676e-03 5.206385e-01 1.007303e+00 5.542025e+00 5.195640e-01 6.211359e-01 5.564118e-01 5.306645e+00 1.035637e-04 1.824860e-03 
6.654166e-01 2.561958e+01 3.208303e-02 1.712684e+02 1.732483e+03 1.768052e+01 2.230041e+01 1.172813e+02 3.414368e-01 2.807228e-01 2.034540e-01 1.140760e-01 7.341297e-03 3.624569e-01 6.869395e-01 3.779417e+00 3.628057e-01 4.316594e-01 3.903411e-01 3.670647e+00 7.222875e-05 1.250720e-03 
8.650416e-01 1.281606e+01 1.370241e-02 1.228962e+02 1.177932e+03 1.146386e+01 1.489258e+01 7.896711e+01 2.267032e-01 1.830232e-01 1.370101e-01 7.816855e-02 6.300757e-03 2.428347e-01 4.515434e-01 2.517325e+00 2.426853e-01 2.891543e-01 2.631306e-01 2.464296e+00 4.805477e-05 8.331403e-04 
1.124554e+00 6.088152e+00 5.845846e-03 8.247006e+01 7.943106e+02 7.157783e+00 9.728241e+00 5.262352e+01 1.464774e-01 1.168046e-01 8.938401e-02 5.186313e-02 5.192120e-03 1.570786e-01 2.909884e-01 1.650623e+00 1.575316e-01 1.886111e-01 1.722162e-01 1.620543e+00 3.112374e-05 5.460698e-04 
1.461920e+00 2.757970e+00 2.422628e-03 5.291520e+01 5.294373e+02 4.255939e+00 6.124769e+00 3.452359e+01 9.181531e-02 7.330178e-02 5.663966e-02 3.326645e-02 4.058737e-03 9.719553e-02 1.838704e-01 1.065953e+00 9.981602e-02 1.205393e-01 1.094947e-01 1.044843e+00 1.968269e-05 3.518961e-04 
1.900496e+00 1.200556e+00 1.006205e-03 3.282906e+01 3.479335e+02 2.436700e+00 3.752039e+00 2.233872e+01 5.664043e-02 4.558044e-02 3.520126e-02 2.090676e-02 3.027729e-03 5.858150e-02 1.146079e-01 6.776399e-01 6.217167e-02 7.581648e-02 6.855475e-02 6.657395e-01 1.228947e-05 2.243390e-04 
2.470645e+00 5.071517e-01 4.077387e-04 1.978738e+01 2.252044e+02 1.385663e+00 2.264014e+00 1.425340e+01 3.421406e-02 2.788690e-02 2.144954e-02 1.277830e-02 2.197024e-03 3.464170e-02 7.033269e-02 4.247374e-01 3.825305e-02 4.704404e-02 4.241362e-02 4.195821e-01 7.561042e-06 1.412776e-04 
3.211839e+00 2.099771e-01 1.656029e-04 1.160244e+01 1.434864e+02 8.037293e-01 1.346755e+00 8.931004e+00 2.010632e-02 1.663956e-02 1.274100e-02 7.572590e-03 1.542248e-03 1.995535e-02 4.211544e-02 2.611140e-01 2.302539e-02 2.859162e-02 2.568891e-02 2.599588e-01 4.526851e-06 8.715784e-05 
4.175391e+00 8.589496e-02 6.587995e-05 6.608359e+00 8.996483e+01 4.585599e-01 7.750318e-01 5.426339e+00 1.142008e-02 9.543347e-03 7.288629e-03 4.277839e-03 1.024798e-03 1.105167e-02 2.426784e-02 1.557755e-01 1.337204e-02 1.684535e-02 1.503102e-02 1.567838e-01 2.585048e-06 5.140413e-05 
5.428008e+00 3.490395e-02 2.620614e-05 3.639541e+00 5.542665e+01 2.435499e-01 4.135366e-01 3.010654e+00 6.145077e-03 5.150725e-03 3.935704e-03 2.266335e-03 6.316582e-04 5.865348e-03 1.320317e-02 8.763711e-02 7.343728e-03 9.407886e-03 8.308082e-03 8.913631e-02 1.426151e-06 2.914807e-05 
7.056410e+00 1.413726e-02 1.025720e-05 1.921538e+00 3.326950e+01 1.247947e-01 2.126617e-01 1.623964e+00 3.209764e-03 2.693468e-03 2.060312e-03 1.163938e-03 3.716312e-04 3.016666e-03 6.958735e-03 4.811570e-02 3.918141e-03 5.127504e-03 4.457673e-03 4.948298e-02 7.671077e-07 1.619662e-05 
9.173333e+00 5.720284e-03 4.000400e-06 9.622855e-01 1.858795e+01 6.250462e-02 1.067406e-01 8.597622e-01 1.637513e-03 1.376303e-03 1.053686e-03 5.850263e-04 2.107980e-04 1.522304e-03 3.599762e-03 2.601817e-02 2.043626e-03 2.737008e-03 2.336944e-03 2.698576e-02 4.034303e-07 8.842600e-06 
1.192533e+01 2.316021e-03 1.543772e-06 4.607290e-01 9.606548e+00 3.075760e-02 5.264104e-02 4.488733e-01 8.210922e-04 6.911130e-04 5.295097e-04 2.886132e-04 1.153020e-04 7.550056e-04 1.828033e-03 1.386062e-02 1.046100e-03 1.437389e-03 1.202635e-03 1.450141e-02 2.081442e-07 4.755013e-06 
1.550293e+01 9.393961e-04 5.911011e-07 2.162187e-01 4.859061e+00 1.491981e-02 2.559503e-02 2.316511e-01 4.058639e-04 3.420309e-04 2.622174e-04 1.401509e-04 6.101592e-05 3.692928e-04 9.138864e-04 7.291357e-03 5.271960e-04 7.448655e-04 6.094083e-04 7.696592e-03 1.056939e-07 2.524735e-06 
2.015381e+01 3.820339e-04 2.253428e-07 1.003624e-01 2.431050e+00 7.152827e-03 1.229735e-02 1.183781e-01 1.981751e-04 1.671846e-04 1.282421e-04 6.725610e-05 3.138886e-05 1.787302e-04 4.511240e-04 3.796730e-03 2.623198e-04 3.818609e-04 3.048826e-04 4.043195e-03 5.298907e-08 1.326901e-06 
2.619996e+01 1.557570e-04 8.478477e-08 4.623988e-02 1.206397e+00 3.391403e-03 5.837083e-03 5.990810e-02 9.554086e-05 8.070000e-05 6.201333e-05 3.231028e-05 1.586043e-05 8.571500e-05 2.201282e-04 1.959422e-03 1.289363e-04 1.938154e-04 1.506154e-04 2.103447e-03 2.624491e-08 6.909629e-07 
3.405994e+01 6.365993e-05 3.197646e-08 2.116400e-02 5.948488e-01 1.594843e-03 2.747430e-03 3.011184e-02 4.565923e-05 3.859381e-05 2.984746e-05 1.543677e-05 7.898879e-06 4.082427e-05 1.064321e-04 1.004031e-03 6.278403e-05 9.764276e-05 7.370060e-05 1.086232e-03 1.287614e-08 3.571826e-07 
4.427793e+01 2.594110e-05 1.178525e-08 9.633863e-03 2.917960e-01 7.450002e-04 1.284439e-03 1.505207e-02 2.166157e-05 1.831289e-05 1.425943e-05 7.320858e-06 3.866679e-06 1.932893e-05 5.105887e-05 5.114183e-04 3.032899e-05 4.889303e-05 3.577182e-05 5.574620e-04 6.265923e-09 1.835043e-07 
5.756130e+01 1.062658e-05 4.392398e-09 4.366041e-03 1.425393e-01 3.461596e-04 5.971508e-04 7.489991e-03 1.020833e-05 8.629717e-06 6.764308e-06 3.447148e-06 1.864377e-06 9.098359e-06 2.431087e-05 2.590687e-04 1.454170e-05 2.434855e-05 1.723436e-05 2.845562e-04 3.026316e-09 9.375888e-08 
7.482970e+01 4.329157e-06 1.593679e-09 1.972080e-03 6.939340e-02 1.601335e-04 2.763467e-04 3.713268e-03 4.783317e-06 4.042529e-06 3.189158e-06 1.613101e-06 8.877759e-07 4.260643e-06 1.149873e-05 1.306186e-04 6.926421e-06 1.206999e-05 8.249299e-06 1.445838e-04 1.451951e-09 4.767857e-08 
9.727860e+01 1.755715e-06 5.763140e-10 8.889989e-04 3.369022e-02 7.379075e-05 1.273761e-04 1.835316e-03 2.231117e-06 1.884857e-06 1.496232e-06 7.512867e-07 4.187307e-07 1.987419e-06 5.410890e-06 6.561899e-05 3.281593e-06 5.962655e-06 3.926922e-06 7.318016e-05 6.927377e-10 2.415200e-08 
1.264622e+02 7.077027e-07 2.040817e-10 4.006968e-04 1.631676e-02 3.387431e-05 5.841936e-05 9.039288e-04 1.035925e-06 8.750549e-07 6.987678e-07 3.485847e-07 1.961134e-07 9.244258e-07 2.536650e-06 3.287877e-05 1.547061e-06 2.935766e-06 1.859735e-06 3.691424e-05 3.287553e-10 1.219050e-08 
1.644008e+02 2.831062e-07 7.148306e-11 1.805746e-04 7.887705e-03 1.560488e-05 2.690693e-05 4.480057e-04 4.792716e-07 4.047931e-07 3.250910e-07 1.611727e-07 9.128868e-08 4.286876e-07 1.184644e-06 1.643217e-05 7.262335e-07 1.441900e-06 8.768278e-07 1.856599e-05 1.553088e-10 6.134658e-09 
2.137211e+02 1.122495e-07 2.464117e-11 8.149538e-05 3.807375e-03 7.239934e-06 1.249933e-05 2.246334e-04 2.210497e-07 1.866634e-07 1.507324e-07 7.428706e-08 4.227715e-08 1.982289e-07 5.512890e-07 8.193858e-06 3.396085e-07 7.067766e-07 4.117450e-07 9.313503e-06 7.306846e-11 3.079049e-09 
2.778374e+02 4.406844e-08 8.354568e-12 3.694960e-05 1.836746e-03 3.352825e-06 5.795954e-06 1.124943e-04 1.016681e-07 8.583199e-08 6.967449e-08 3.414393e-08 1.949592e-08 9.141960e-08 2.557259e-07 4.077677e-06 1.582530e-07 3.458590e-07 1.926328e-07 4.661166e-06 3.424602e-11 1.541752e-09 
3.611886e+02 1.712105e-08 2.817004e-12 1.690164e-05 8.940150e-04 1.549673e-06 2.682085e-06 5.626318e-05 4.664114e-08 3.936487e-08 3.211537e-08 1.565320e-08 8.958076e-09 4.205633e-08 1.182732e-07 2.025636e-06 7.350323e-08 1.690033e-07 8.981100e-08 2.327848e-06 1.599353e-11 7.703258e-10 
4.695452e+02 6.580310e-09 9.260768e-13 7.791035e-06 4.420042e-04 7.150366e-07 1.238885e-06 2.810815e-05 2.134821e-08 1.801181e-08 1.476540e-08 7.159762e-09 4.103587e-09 1.930335e-08 5.455489e-08 1.004663e-06 3.403807e-08 8.248608e-08 4.173937e-08 1.160320e-06 7.444713e-12 3.841312e-10 
6.104088e+02 2.501240e-09 3.010885e-13 3.590267e-06 2.184476e-04 3.296941e-07 5.717635e-07 1.403404e-05 9.766516e-09 8.236670e-09 6.783172e-09 3.271818e-09 1.877074e-09 8.851448e-09 2.513173e-08 4.979137e-07 1.574410e-08 4.026958e-08 1.936895e-08 5.777400e-07 3.459281e-12 1.913385e-10 
7.935315e+02 9.399007e-10 9.827094e-14 1.654063e-06 1.078942e-04 1.518521e-07 2.635642e-07 7.001928e-06 4.462112e-09 3.761357e-09 3.111213e-09 1.492886e-09 8.570113e-10 4.052438e-09 1.155600e-08 2.465103e-07 7.268068e-09 1.965256e-08 8.968157e-09 2.872717e-07 1.603555e-12 9.517284e-11 
1.031591e+03 3.489684e-10 3.081415e-14 7.617194e-07 5.326129e-05 6.986388e-08 1.213511e-07 3.491030e-06 2.035710e-09 1.715156e-09 1.424643e-09 6.802105e-10 3.906108e-10 1.852459e-09 5.303862e-09 1.219156e-07 3.348285e-09 9.586229e-09 4.143137e-09 1.426532e-07 7.416186e-13 4.727604e-11 
1.341068e+03 1.279367e-10 9.654776e-15 3.504889e-07 2.628093e-05 3.213514e-08 5.585892e-08 1.740269e-06 9.289874e-10 7.823795e-10 6.524739e-10 3.100952e-10 1.780553e-10 8.469892e-10 2.433618e-09 6.027535e-08 1.541812e-09 4.677938e-09 1.913343e-09 7.082234e-08 3.429622e-13 2.348074e-11 
1.743389e+03 4.627384e-11 3.026958e-15 1.612778e-07 1.296238e-05 1.476673e-08 2.568455e-08 8.670050e-07 4.233644e-10 3.564008e-10 2.983648e-10 1.411782e-10 8.104541e-11 3.867002e-10 1.114752e-09 2.977271e-08 7.086245e-10 2.281910e-09 8.817821e-10 3.511933e-08 1.582640e-13 1.164816e-11 
2.266405e+03 1.649091e-11 9.555943e-16 7.421635e-08 6.390889e-06 6.779510e-09 1.179798e-08 4.317074e-07 1.926912e-10 1.621443e-10 1.362360e-10 6.419379e-11 3.683984e-11 1.763073e-10 5.098136e-10 1.469344e-08 3.251031e-10 1.112782e-09 4.055849e-10 1.739570e-08 7.288471e-14 5.771802e-12 
2.946327e+03 5.779658e-12 2.868608e-16 3.415485e-08 3.149816e-06 3.109990e-09 5.414154e-09 2.148520e-07 8.759694e-11 7.367940e-11 6.212061e-11 2.915484e-11 1.672539e-11 8.027901e-11 2.328070e-10 7.245741e-09 1.489002e-10 5.425234e-10 1.862114e-10 8.607758e-09 3.350140e-14 2.856982e-12 
3.830225e+03 1.986879e-12 8.565339e-17 1.571933e-08 1.551912e-06 1.425599e-09 2.482404e-09 1.068783e-07 3.977695e-11 3.344330e-11 2.828900e-11 1.322690e-11 7.584932e-12 3.650955e-11 1.061634e-10 3.570444e-09 6.809057e-11 2.644535e-10 8.534639e-11 4.255216e-09 1.537143e-14 1.412790e-12 
4.979292e+03 6.675947e-13 2.573987e-17 7.235055e-09 7.643915e-07 6.530568e-10 1.137264e-09 5.314436e-08 1.804371e-11 1.516452e-11 1.286696e-11 5.994767e-12 3.436277e-12 1.658521e-11 4.834928e-11 1.758195e-09 3.109144e-11 1.288921e-10 3.905420e-11 2.101680e-09 7.041127e-15 6.979969e-13 
6.473080e+03 2.182116e-13 7.651045e-18 3.330104e-09 3.763924e-07 2.989881e-10 5.206327e-10 2.641571e-08 8.177251e-12 6.869754e-12 5.845882e-12 2.714505e-12 1.555349e-12 7.526331e-12 2.199298e-11 8.652528e-10 1.417761e-11 6.281623e-11 1.784440e-11 1.037182e-09 3.220288e-15 3.445590e-13 
8.415004e+03 6.895991e-14 2.283221e-18 1.532702e-09 1.852895e-07 1.368151e-10 2.381795e-10 1.312537e-08 3.702586e-12 3.109406e-12 2.653213e-12 1.228126e-12 7.034044e-13 3.412121e-12 9.992911e-12 4.255658e-10 6.456731e-12 3.061253e-11 8.141977e-12 5.114573e-10 1.470675e-15 1.699544e-13 
1.093951e+04 2.090583e-14 6.907951e-19 7.053218e-10 9.119211e-08 6.257881e-11 1.088956e-10 6.519599e-09 1.675150e-12 1.406284e-12 1.203034e-12 5.552184e-13 3.178754e-13 1.545541e-12 4.535806e-12 2.091992e-10 2.937066e-12 1.491848e-11 3.710204e-12 2.520322e-10 6.707444e-16 8.377002e-14 
1.422136e+04 6.019191e-15 2.035566e-19 3.244399e-10 4.487140e-08 2.861347e-11 4.976029e-11 3.237494e-09 7.573341e-13 6.355676e-13 5.450121e-13 2.508348e-13 1.435551e-13 6.995003e-13 2.056888e-12 1.027889e-10 1.334591e-12 7.270508e-12 1.688693e-12 1.241145e-10 3.055353e-16 4.126288e-14 
1.848776e+04 1.623922e-15 6.001225e-20 1.490984e-10 2.207438e-08 1.307981e-11 2.272758e-11 1.607280e-09 3.421675e-13 2.870629e-13 2.467122e-13 1.132522e-13 6.479236e-14 3.163585e-13 9.319591e-13 5.048316e-11 6.058370e-13 3.543507e-12 7.677686e-13 6.108482e-11 1.390184e-16 2.031278e-14 
2.403409e+04 4.024927e-16 1.785538e-20 6.838440e-11 1.085745e-08 5.978434e-12 1.037652e-11 7.977784e-10 1.545076e-13 1.295910e-13 1.116000e-13 5.110792e-14 2.922998e-14 1.429836e-13 4.219364e-13 2.478440e-11 2.747715e-13 1.727190e-12 3.487177e-13 3.004764e-11 6.318686e-17 9.994012e-15 
3.124432e+04 8.864396e-17 5.414455e-21 3.123735e-11 5.339508e-09 2.732211e-12 4.736287e-12 3.959054e-10 6.973443e-14 5.847077e-14 5.045150e-14 2.305238e-14 1.317986e-14 6.458934e-14 1.909025e-13 1.216347e-11 1.245204e-13 8.419617e-13 1.582412e-13 1.477315e-11 2.869186e-17 4.914618e-15 
4.061762e+04 1.620646e-17 1.509009e-21 1.415066e-11 2.625550e-09 1.248507e-12 2.161203e-12 1.964388e-10 3.145678e-14 2.636816e-14 2.279420e-14 1.039271e-14 5.939997e-15 2.915959e-14 8.631273e-14 5.967552e-12 5.638618e-14 4.104815e-13 7.174647e-14 7.260017e-12 1.301702e-17 2.415656e-15 
5.280290e+04 2.052424e-18 4.041199e-22 6.299133e-12 1.290903e-09 5.704969e-13 9.858756e-13 9.745307e-11 1.418313e-14 1.188562e-14 1.029236e-14 4.683261e-15 2.675948e-15 1.315720e-14 3.899931e-14 2.926880e-12 2.551401e-14 2.001450e-13 3.250267e-14 3.566301e-12 5.900440e-18 1.186833e-15 
6.864377e+04 8.893582e-20 1.010539e-22 2.699372e-12 6.346361e-10 2.606746e-13 4.496158e-13 4.833908e-11 6.391871e-15 5.355002e-15 4.644770e-15 2.109476e-15 1.204976e-15 5.933697e-15 1.761068e-14 1.435126e-12 1.153658e-14 9.759853e-14 1.471274e-14 1.751154e-12 2.672357e-18 5.828584e-16 
8.923690e+04 6.291873e-21 2.192453e-23 1.057085e-12 3.118442e-10 1.190348e-13 2.048519e-13 2.396738e-11 2.877451e-15 2.410131e-15 2.093598e-15 9.491774e-16 5.420517e-16 2.672952e-15 7.942776e-15 7.033075e-13 5.209765e-15 4.758440e-14 6.650945e-15 8.593233e-13 1.208690e-18 2.860646e-16 
1.160080e+05 1.554897e-22 3.068069e-24 3.092109e-13 1.481790e-10 5.188731e-14 8.874115e-14 1.156650e-11 1.234506e-15 1.034989e-15 8.985651e-16 4.073755e-16 2.327600e-16 1.147668e-15 3.417739e-15 3.355831e-13 2.244783e-15 2.257091e-14 2.868990e-15 4.106518e-13 5.220862e-19 1.368590e-16 
